STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
USC00043256,"FRESNO 5 NE, CA US",2013-02-08,12.4,,15.6,4.4
USC00043256,"FRESNO 5 NE, CA US",2013-02-09,2.5,,12.8,2.8
USC00043256,"FRESNO 5 NE, CA US",2013-02-10,0,,12.2,2.2
USC00043256,"FRESNO 5 NE, CA US",2013-02-11,0,,13.9,2.2
USC00043256,"FRESNO 5 NE, CA US",2013-02-12,0,,17.2,2.2
USC00043256,"FRESNO 5 NE, CA US",2013-02-13,0,,18.3,2.2
USC00043256,"FRESNO 5 NE, CA US",2013-02-14,0,,20,2.2
USC00043256,"FRESNO 5 NE, CA US",2013-02-15,0,,21.7,2.2
USC00043256,"FRESNO 5 NE, CA US",2013-02-16,0,,23.9,2.2
USC00043256,"FRESNO 5 NE, CA US",2013-02-17,0,,23.9,2.2
USC00043256,"FRESNO 5 NE, CA US",2013-02-18,0,,23.9,2.2
USC00043256,"FRESNO 5 NE, CA US",2013-02-19,0,,23.9,2.2
USC00043256,"FRESNO 5 NE, CA US",2013-02-20,11.4,,11.1,2.8
USC00043256,"FRESNO 5 NE, CA US",2013-02-22,0,,14.4,2.8
USC00043256,"FRESNO 5 NE, CA US",2013-02-23,0,,16.7,4.4
USC00043256,"FRESNO 5 NE, CA US",2013-02-24,0,,17.2,1.7
USC00043256,"FRESNO 5 NE, CA US",2013-02-25,0,,17.2,1.7
USC00043256,"FRESNO 5 NE, CA US",2013-02-26,0,,20.6,1.7
USC00043256,"FRESNO 5 NE, CA US",2013-02-27,0,,18.9,4.4
USC00043256,"FRESNO 5 NE, CA US",2013-02-28,0,,21.1,4.4
USC00043256,"FRESNO 5 NE, CA US",2013-03-01,0,,23.9,6.7
USC00043256,"FRESNO 5 NE, CA US",2013-03-02,0,,25.6,7.2
USC00043256,"FRESNO 5 NE, CA US",2013-03-03,0,,27.2,8.9
USC00043256,"FRESNO 5 NE, CA US",2013-03-04,0,,22.8,7.2
USC00043256,"FRESNO 5 NE, CA US",2013-03-05,0,,23.3,7.2
USC00043256,"FRESNO 5 NE, CA US",2013-03-06,0,,23.3,7.2
USC00043256,"FRESNO 5 NE, CA US",2013-03-07,0.3,,16.7,7.8
USC00043256,"FRESNO 5 NE, CA US",2013-03-08,6.4,,15.6,7.8
USC00043256,"FRESNO 5 NE, CA US",2013-03-09,2,,11.1,7.2
USC00043256,"FRESNO 5 NE, CA US",2013-03-10,0,,17.2,5.6
USC00043256,"FRESNO 5 NE, CA US",2013-03-11,0,,20.6,6.1
USC00043256,"FRESNO 5 NE, CA US",2013-03-12,0,,24.4,6.1
USC00043256,"FRESNO 5 NE, CA US",2013-03-13,0,,27.2,6.1
USC00043256,"FRESNO 5 NE, CA US",2013-03-14,0,,29.4,6.7
USC00043256,"FRESNO 5 NE, CA US",2013-03-15,0,,29.4,6.7
USC00043256,"FRESNO 5 NE, CA US",2013-03-16,0,,26.7,12.2
USC00043256,"FRESNO 5 NE, CA US",2013-03-17,0,,27.8,9.4
USC00043256,"FRESNO 5 NE, CA US",2013-03-18,0,,27.8,7.2
USC00043256,"FRESNO 5 NE, CA US",2013-03-19,0,,27.8,7.2
USC00043256,"FRESNO 5 NE, CA US",2013-03-20,0.3,,27.2,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-03-22,0,,25,6.7
USC00043256,"FRESNO 5 NE, CA US",2013-03-23,0,,25,4.4
USC00043256,"FRESNO 5 NE, CA US",2013-03-24,0,,25,4.4
USC00043256,"FRESNO 5 NE, CA US",2013-03-25,0,,26.1,7.8
USC00043256,"FRESNO 5 NE, CA US",2013-03-26,0,,26.1,9.4
USC00043256,"FRESNO 5 NE, CA US",2013-03-28,0,,26.7,9.4
USC00043256,"FRESNO 5 NE, CA US",2013-03-29,0,,22.8,10.6
USC00043256,"FRESNO 5 NE, CA US",2013-03-30,0,,28.9,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-03-31,7.1,,29.4,13.3
USC00043256,"FRESNO 5 NE, CA US",2013-04-01,0.3,,23.3,10.6
USC00043256,"FRESNO 5 NE, CA US",2013-04-03,0,,25,10
USC00043256,"FRESNO 5 NE, CA US",2013-04-04,0,,27.8,12.2
USC00043256,"FRESNO 5 NE, CA US",2013-04-05,1.8,,25.6,11.7
USC00043256,"FRESNO 5 NE, CA US",2013-04-06,0,,25.6,10.6
USC00043256,"FRESNO 5 NE, CA US",2013-04-07,0,,25,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-04-08,0,,26.1,8.9
USC00043256,"FRESNO 5 NE, CA US",2013-04-09,0.3,,26.1,5
USC00043256,"FRESNO 5 NE, CA US",2013-04-10,0,,23.3,6.1
USC00043256,"FRESNO 5 NE, CA US",2013-04-11,0,,27.8,12.8
USC00043256,"FRESNO 5 NE, CA US",2013-04-12,0,,27.2,12.2
USC00043256,"FRESNO 5 NE, CA US",2013-04-13,0,,26.7,12.2
USC00043256,"FRESNO 5 NE, CA US",2013-04-14,0,,30,10.6
USC00043256,"FRESNO 5 NE, CA US",2013-04-15,0,,27.8,10
USC00043256,"FRESNO 5 NE, CA US",2013-04-16,0,,23.3,6.7
USC00043256,"FRESNO 5 NE, CA US",2013-04-17,0,,21.1,5.6
USC00043256,"FRESNO 5 NE, CA US",2013-04-18,0,,23.3,0
USC00043256,"FRESNO 5 NE, CA US",2013-04-19,0,,25,10
USC00043256,"FRESNO 5 NE, CA US",2013-04-20,0,,29.4,10
USC00043256,"FRESNO 5 NE, CA US",2013-04-21,0,,27.2,10
USC00043256,"FRESNO 5 NE, CA US",2013-04-22,0,,32.2,13.9
USC00043256,"FRESNO 5 NE, CA US",2013-04-23,0,,32.8,14.4
USC00043256,"FRESNO 5 NE, CA US",2013-04-24,0,,30,13.9
USC00043256,"FRESNO 5 NE, CA US",2013-04-25,0,,35.6,13.3
USC00043256,"FRESNO 5 NE, CA US",2013-04-26,0,,27.8,12.2
USC00043256,"FRESNO 5 NE, CA US",2013-04-27,0,,30.6,13.9
USC00043256,"FRESNO 5 NE, CA US",2013-04-28,0,,33.3,13.9
USC00043256,"FRESNO 5 NE, CA US",2013-04-29,0,,35,13.9
USC00043256,"FRESNO 5 NE, CA US",2013-04-30,0,,35,17.2
USC00043256,"FRESNO 5 NE, CA US",2013-05-01,0,,32.2,15
USC00043256,"FRESNO 5 NE, CA US",2013-05-02,0,,32.2,14.4
USC00043256,"FRESNO 5 NE, CA US",2013-05-03,0,,33.9,16.7
USC00043256,"FRESNO 5 NE, CA US",2013-05-04,0,,36.1,17.2
USC00043256,"FRESNO 5 NE, CA US",2013-05-05,0,,35,15
USC00043256,"FRESNO 5 NE, CA US",2013-05-06,0,,24.4,15
USC00043256,"FRESNO 5 NE, CA US",2013-05-07,0.5,,25,12.8
USC00043256,"FRESNO 5 NE, CA US",2013-05-08,0,,15,13.3
USC00043256,"FRESNO 5 NE, CA US",2013-05-09,0,,26.7,13.3
USC00043256,"FRESNO 5 NE, CA US",2013-05-10,0,,29.4,14.4
USC00043256,"FRESNO 5 NE, CA US",2013-05-11,0,,32.8,13.3
USC00043256,"FRESNO 5 NE, CA US",2013-05-12,0,,37.2,20.6
USC00043256,"FRESNO 5 NE, CA US",2013-05-13,0,,38.9,19.4
USC00043256,"FRESNO 5 NE, CA US",2013-05-14,0,,38.3,18.9
USC00043256,"FRESNO 5 NE, CA US",2013-05-15,0,,34.4,15.6
USC00043256,"FRESNO 5 NE, CA US",2013-05-16,0,,35,14.4
USC00043256,"FRESNO 5 NE, CA US",2013-05-17,0,,24.4,12.2
USC00043256,"FRESNO 5 NE, CA US",2013-05-18,0,,27.8,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-05-19,0,,29.4,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-05-20,0,,31.7,15
USC00043256,"FRESNO 5 NE, CA US",2013-05-21,0,,34.4,17.8
USC00043256,"FRESNO 5 NE, CA US",2013-05-23,0,,24.4,8.3
USC00043256,"FRESNO 5 NE, CA US",2013-05-24,0,,26.1,10.6
USC00043256,"FRESNO 5 NE, CA US",2013-05-25,0,,28.9,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-05-26,0,,29.4,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-05-27,0,,28.3,12.8
USC00043256,"FRESNO 5 NE, CA US",2013-05-29,0,,28.9,12.2
USC00043256,"FRESNO 5 NE, CA US",2013-05-30,0,,30.6,14.4
USC00043256,"FRESNO 5 NE, CA US",2013-05-31,0,,32.8,14.4
USC00043256,"FRESNO 5 NE, CA US",2013-06-01,0,,33.9,18.3
USC00043256,"FRESNO 5 NE, CA US",2013-06-02,0,,37.8,20.6
USC00043256,"FRESNO 5 NE, CA US",2013-06-03,0,,39.4,18.9
USC00043256,"FRESNO 5 NE, CA US",2013-06-04,0,,39.4,18.9
USC00043256,"FRESNO 5 NE, CA US",2013-06-05,0,,35,17.2
USC00043256,"FRESNO 5 NE, CA US",2013-06-06,0,,35,18.9
USC00043256,"FRESNO 5 NE, CA US",2013-06-07,0,,37.2,19.4
USC00043256,"FRESNO 5 NE, CA US",2013-06-08,0,,39.4,25
USC00043256,"FRESNO 5 NE, CA US",2013-06-10,0,,42.8,16.1
USC00043256,"FRESNO 5 NE, CA US",2013-06-11,0,,42.8,17.2
USC00043256,"FRESNO 5 NE, CA US",2013-06-12,0,,35,17.2
USC00043256,"FRESNO 5 NE, CA US",2013-06-13,0,,36.7,15
USC00043256,"FRESNO 5 NE, CA US",2013-06-14,0,,36.7,15
USC00043256,"FRESNO 5 NE, CA US",2013-06-15,0,,33.9,16.7
USC00043256,"FRESNO 5 NE, CA US",2013-06-17,0,,36.7,16.1
USC00043256,"FRESNO 5 NE, CA US",2013-06-18,0,,36.7,15
USC00043256,"FRESNO 5 NE, CA US",2013-06-19,0,,36.7,12.8
USC00043256,"FRESNO 5 NE, CA US",2013-06-20,0,,36.7,12.8
USC00043256,"FRESNO 5 NE, CA US",2013-06-21,0,,32.2,15
USC00043256,"FRESNO 5 NE, CA US",2013-06-22,0,,33.9,16.7
USC00043256,"FRESNO 5 NE, CA US",2013-06-23,0,,36.1,17.2
USC00043256,"FRESNO 5 NE, CA US",2013-06-24,0,,32.2,17.8
USC00043256,"FRESNO 5 NE, CA US",2013-06-25,0,,28.3,20
USC00043256,"FRESNO 5 NE, CA US",2013-06-26,0,,35,20
USC00043256,"FRESNO 5 NE, CA US",2013-06-27,0,,36.7,18.9
USC00043256,"FRESNO 5 NE, CA US",2013-06-28,0,,38.9,23.9
USC00043256,"FRESNO 5 NE, CA US",2013-06-29,0,,41.1,25.6
USC00043256,"FRESNO 5 NE, CA US",2013-06-30,0,,42.8,25.6
USC00043256,"FRESNO 5 NE, CA US",2013-07-02,0,,42.2,27.8
USC00043256,"FRESNO 5 NE, CA US",2013-07-03,0,,43.9,25
USC00043256,"FRESNO 5 NE, CA US",2013-07-04,0,,43.9,25
USC00043256,"FRESNO 5 NE, CA US",2013-07-05,0,,43.3,25
USC00043256,"FRESNO 5 NE, CA US",2013-07-06,0,,43.9,19.4
USC00043256,"FRESNO 5 NE, CA US",2013-07-07,0,,37.8,20
USC00043256,"FRESNO 5 NE, CA US",2013-07-09,0,,41.7,20
USC00043256,"FRESNO 5 NE, CA US",2013-07-10,0,,42.8,23.3
USC00043256,"FRESNO 5 NE, CA US",2013-07-11,0,,37.8,23.3
USC00043256,"FRESNO 5 NE, CA US",2013-07-13,0,,37.8,19.4
USC00043256,"FRESNO 5 NE, CA US",2013-07-14,0,,40,19.4
USC00043256,"FRESNO 5 NE, CA US",2013-07-15,0,,40,21.1
USC00043256,"FRESNO 5 NE, CA US",2013-07-16,0,,39.4,17.2
USC00043256,"FRESNO 5 NE, CA US",2013-07-17,0,,36.1,16.1
USC00043256,"FRESNO 5 NE, CA US",2013-07-18,0,,35.6,18.3
USC00043256,"FRESNO 5 NE, CA US",2013-07-19,0,,37.8,20
USC00043256,"FRESNO 5 NE, CA US",2013-07-20,0,,39.4,20.6
USC00043256,"FRESNO 5 NE, CA US",2013-07-21,0,,41.1,21.1
USC00043256,"FRESNO 5 NE, CA US",2013-07-22,0,,41.1,23.9
USC00043256,"FRESNO 5 NE, CA US",2013-07-24,0,,38.3,21.7
USC00043256,"FRESNO 5 NE, CA US",2013-07-25,0,,37.8,22.2
USC00043256,"FRESNO 5 NE, CA US",2013-07-26,0,,40.6,23.9
USC00043256,"FRESNO 5 NE, CA US",2013-07-27,0,,41.7,24.4
USC00043256,"FRESNO 5 NE, CA US",2013-07-28,0,,39.4,22.2
USC00043256,"FRESNO 5 NE, CA US",2013-07-29,0,,39.4,20.6
USC00043256,"FRESNO 5 NE, CA US",2013-07-30,0,,38.9,18.9
USC00043256,"FRESNO 5 NE, CA US",2013-07-31,0,,36.1,19.4
USC00043256,"FRESNO 5 NE, CA US",2013-08-01,0,,37.8,16.1
USC00043256,"FRESNO 5 NE, CA US",2013-08-02,0,,36.7,16.1
USC00043256,"FRESNO 5 NE, CA US",2013-08-03,0,,37.8,16.1
USC00043256,"FRESNO 5 NE, CA US",2013-08-04,0,,37.8,16.1
USC00043256,"FRESNO 5 NE, CA US",2013-08-05,0,,37.8,16.1
USC00043256,"FRESNO 5 NE, CA US",2013-08-07,0,,35.6,16.1
USC00043256,"FRESNO 5 NE, CA US",2013-08-08,0,,32.8,15.6
USC00043256,"FRESNO 5 NE, CA US",2013-08-10,0,,34.4,17.2
USC00043256,"FRESNO 5 NE, CA US",2013-08-11,0,,35,17.8
USC00043256,"FRESNO 5 NE, CA US",2013-08-12,0,,35.6,18.9
USC00043256,"FRESNO 5 NE, CA US",2013-08-13,0,,37.2,18.9
USC00043256,"FRESNO 5 NE, CA US",2013-08-14,0,,38.9,20
USC00043256,"FRESNO 5 NE, CA US",2013-08-15,0,,40,18.9
USC00043256,"FRESNO 5 NE, CA US",2013-08-16,0,,40,20
USC00043256,"FRESNO 5 NE, CA US",2013-08-17,0,,40,20
USC00043256,"FRESNO 5 NE, CA US",2013-08-18,0,,40,20
USC00043256,"FRESNO 5 NE, CA US",2013-08-19,0,,39.4,22.8
USC00043256,"FRESNO 5 NE, CA US",2013-08-20,0,,42.8,24.4
USC00043256,"FRESNO 5 NE, CA US",2013-08-21,0,,42.8,20
USC00043256,"FRESNO 5 NE, CA US",2013-08-22,0,,42.8,18.9
USC00043256,"FRESNO 5 NE, CA US",2013-08-23,0,,37.2,17.8
USC00043256,"FRESNO 5 NE, CA US",2013-08-24,0,,37.8,17.8
USC00043256,"FRESNO 5 NE, CA US",2013-08-25,0,,37.8,17.8
USC00043256,"FRESNO 5 NE, CA US",2013-08-27,0,,36.1,20.6
USC00043256,"FRESNO 5 NE, CA US",2013-08-28,0,,37.8,20.6
USC00043256,"FRESNO 5 NE, CA US",2013-08-29,0,,38.3,20.6
USC00043256,"FRESNO 5 NE, CA US",2013-08-30,0,,37.8,20
USC00043256,"FRESNO 5 NE, CA US",2013-09-01,0,,38.3,22.8
USC00043256,"FRESNO 5 NE, CA US",2013-09-02,0,,38.3,22.8
USC00043256,"FRESNO 5 NE, CA US",2013-09-03,0,,37.8,21.7
USC00043256,"FRESNO 5 NE, CA US",2013-09-05,0,,36.1,19.4
USC00043256,"FRESNO 5 NE, CA US",2013-09-06,0,,36.1,18.9
USC00043256,"FRESNO 5 NE, CA US",2013-09-07,0,,35.6,19.4
USC00043256,"FRESNO 5 NE, CA US",2013-09-08,0,,38.9,20
USC00043256,"FRESNO 5 NE, CA US",2013-09-09,0,,39.4,19.4
USC00043256,"FRESNO 5 NE, CA US",2013-09-10,0,,39.4,19.4
USC00043256,"FRESNO 5 NE, CA US",2013-09-11,0,,37.8,17.8
USC00043256,"FRESNO 5 NE, CA US",2013-09-12,0,,,17.2
USC00043256,"FRESNO 5 NE, CA US",2013-09-13,0,,,17.2
USC00043256,"FRESNO 5 NE, CA US",2013-09-14,0,,,17.2
USC00043256,"FRESNO 5 NE, CA US",2013-09-15,0,,,17.2
USC00043256,"FRESNO 5 NE, CA US",2013-09-16,0,,,18.3
USC00043256,"FRESNO 5 NE, CA US",2013-09-17,0,,,17.2
USC00043256,"FRESNO 5 NE, CA US",2013-09-18,0,,,14.4
USC00043256,"FRESNO 5 NE, CA US",2013-09-20,0,,,14.4
USC00043256,"FRESNO 5 NE, CA US",2013-09-21,0,,,15.6
USC00043256,"FRESNO 5 NE, CA US",2013-09-22,0.3,,,12.2
USC00043256,"FRESNO 5 NE, CA US",2013-09-23,0,,,12.2
USC00043256,"FRESNO 5 NE, CA US",2013-09-24,0,,,12.2
USC00043256,"FRESNO 5 NE, CA US",2013-09-25,0,,,12.2
USC00043256,"FRESNO 5 NE, CA US",2013-09-26,0,,,10.6
USC00043256,"FRESNO 5 NE, CA US",2013-09-27,0,,25.6,9.4
USC00043256,"FRESNO 5 NE, CA US",2013-09-28,0,,28.3,11.7
USC00043256,"FRESNO 5 NE, CA US",2013-09-29,0,,30.6,12.8
USC00043256,"FRESNO 5 NE, CA US",2013-09-30,0,,33.3,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-10-01,0,,30.6,15.6
USC00043256,"FRESNO 5 NE, CA US",2013-10-02,0,,29.4,12.8
USC00043256,"FRESNO 5 NE, CA US",2013-10-03,0,,29.4,12.2
USC00043256,"FRESNO 5 NE, CA US",2013-10-04,0,,25.6,10
USC00043256,"FRESNO 5 NE, CA US",2013-10-05,0,,28.3,10
USC00043256,"FRESNO 5 NE, CA US",2013-10-06,0,,31.1,11.7
USC00043256,"FRESNO 5 NE, CA US",2013-10-07,0,,32.2,12.8
USC00043256,"FRESNO 5 NE, CA US",2013-10-08,0,,32.8,11.7
USC00043256,"FRESNO 5 NE, CA US",2013-10-09,0,,29.4,12.2
USC00043256,"FRESNO 5 NE, CA US",2013-10-10,0,,17.2,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-10-11,0,,23.3,10.6
USC00043256,"FRESNO 5 NE, CA US",2013-10-12,0,,27.2,10
USC00043256,"FRESNO 5 NE, CA US",2013-10-13,0,,27.8,10
USC00043256,"FRESNO 5 NE, CA US",2013-10-15,0,,27.8,10
USC00043256,"FRESNO 5 NE, CA US",2013-10-16,0,,28.3,10.6
USC00043256,"FRESNO 5 NE, CA US",2013-10-17,0,,30,10
USC00043256,"FRESNO 5 NE, CA US",2013-10-18,0,,29.4,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-10-19,0,,30.6,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-10-20,0,,31.7,10.6
USC00043256,"FRESNO 5 NE, CA US",2013-10-21,0,,30,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-10-22,0,,31.1,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-10-23,0,,31.1,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-10-24,0,,31.1,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-10-25,0,,28.3,10
USC00043256,"FRESNO 5 NE, CA US",2013-10-26,0,,26.7,10.6
USC00043256,"FRESNO 5 NE, CA US",2013-10-27,0,,29.4,10.6
USC00043256,"FRESNO 5 NE, CA US",2013-10-28,0.5,,26.7,11.1
USC00043256,"FRESNO 5 NE, CA US",2013-10-29,0.3,,16.7,7.8
USC00043256,"FRESNO 5 NE, CA US",2013-10-30,0,,21.1,6.7
USC00043256,"FRESNO 5 NE, CA US",2013-10-31,0,,22.2,6.7
USC00043256,"FRESNO 5 NE, CA US",2013-11-02,0,,26.7,6.7
USC00043256,"FRESNO 5 NE, CA US",2013-11-04,0,,27.2,6.7
USC00043256,"FRESNO 5 NE, CA US",2013-11-05,0,,27.2,6.1
USC00043256,"FRESNO 5 NE, CA US",2013-11-06,0,,26.7,5.6
USC00043256,"FRESNO 5 NE, CA US",2013-11-08,0,,26.1,6.7
USC00043256,"FRESNO 5 NE, CA US",2013-11-09,0,,25.6,6.7
USC00043256,"FRESNO 5 NE, CA US",2013-11-10,0,,26.7,6.7
USC00043256,"FRESNO 5 NE, CA US",2013-11-11,0,,28.9,6.1
USC00043256,"FRESNO 5 NE, CA US",2013-11-12,0,,25,9.4
USC00043256,"FRESNO 5 NE, CA US",2013-11-13,0,,25,7.2
USC00043256,"FRESNO 5 NE, CA US",2013-11-14,0,,22.8,7.8
USC00043256,"FRESNO 5 NE, CA US",2013-11-15,0,,26.1,8.3
USC00043256,"FRESNO 5 NE, CA US",2013-11-16,0,,20.6,6.7
USC00043256,"FRESNO 5 NE, CA US",2013-11-17,0,,21.1,5
USC00043256,"FRESNO 5 NE, CA US",2013-11-19,0,,19.4,8.3
USC00043256,"FRESNO 5 NE, CA US",2013-11-21,30.2,,20,8.9
USC00043256,"FRESNO 5 NE, CA US",2013-11-23,0,,12.8,5.6
USC00043256,"FRESNO 5 NE, CA US",2013-11-25,0,,20,5.6
USC00043256,"FRESNO 5 NE, CA US",2013-11-26,0,,20,5
USC00043256,"FRESNO 5 NE, CA US",2013-11-27,0,,19.4,6.1
USC00043256,"FRESNO 5 NE, CA US",2013-11-28,0,,24.4,8.3
USC00043256,"FRESNO 5 NE, CA US",2013-11-29,0,,24.4,6.1
USC00043256,"FRESNO 5 NE, CA US",2013-11-30,0,,23.9,5.6
USC00043256,"FRESNO 5 NE, CA US",2013-12-02,0,,24.4,4.4
USC00043256,"FRESNO 5 NE, CA US",2013-12-03,0,,24.4,4.4
USC00043256,"FRESNO 5 NE, CA US",2013-12-04,0.3,,24.4,-1.1
USC00043256,"FRESNO 5 NE, CA US",2013-12-05,0,,12.8,-2.8
USC00043256,"FRESNO 5 NE, CA US",2013-12-06,0,,10,-2.8
USC00043256,"FRESNO 5 NE, CA US",2013-12-07,4.3,,10,0.6
USC00043256,"FRESNO 5 NE, CA US",2013-12-09,0,,10.6,-3.3
USC00043256,"FRESNO 5 NE, CA US",2013-12-10,0,,10.6,-3.3
USC00043256,"FRESNO 5 NE, CA US",2013-12-11,0,,12.8,-3.3
USC00043256,"FRESNO 5 NE, CA US",2013-12-12,0,,15.6,-3.3
USC00043256,"FRESNO 5 NE, CA US",2013-12-13,0,,17.2,-3.3
USC00043256,"FRESNO 5 NE, CA US",2013-12-14,0,,16.7,-3.3
USC00043256,"FRESNO 5 NE, CA US",2013-12-15,0,,17.2,-0.6
USC00043256,"FRESNO 5 NE, CA US",2013-12-16,0,,17.8,-0.6
USC00043256,"FRESNO 5 NE, CA US",2013-12-18,0,,18.9,2.2
USC00043256,"FRESNO 5 NE, CA US",2013-12-19,0,,18.9,2.8
USC00043256,"FRESNO 5 NE, CA US",2013-12-20,0,,19.4,1.1
USC00043256,"FRESNO 5 NE, CA US",2013-12-21,0,,19.4,1.7
USC00043256,"FRESNO 5 NE, CA US",2013-12-22,0,,15.6,1.1
USC00043256,"FRESNO 5 NE, CA US",2013-12-23,0,,17.2,1.1
USC00043256,"FRESNO 5 NE, CA US",2013-12-24,0,,19.4,1.1
USC00043256,"FRESNO 5 NE, CA US",2013-12-25,0,,18.3,1.1
USC00043256,"FRESNO 5 NE, CA US",2013-12-26,0,,21.7,1.7
USC00043256,"FRESNO 5 NE, CA US",2013-12-27,0,,21.7,1.1
USC00043256,"FRESNO 5 NE, CA US",2013-12-28,0,,21.7,1.7
USC00043256,"FRESNO 5 NE, CA US",2013-12-29,0,,17.8,1.7
USC00043256,"FRESNO 5 NE, CA US",2013-12-30,0,,18.3,1.1
USC00043256,"FRESNO 5 NE, CA US",2013-12-31,0,,20,0.6
USC00043256,"FRESNO 5 NE, CA US",2014-01-01,0,,20,0.6
USC00043256,"FRESNO 5 NE, CA US",2014-01-02,0,,18.9,1.7
USC00043256,"FRESNO 5 NE, CA US",2014-01-03,0,,19.4,2.2
USC00043256,"FRESNO 5 NE, CA US",2014-01-04,0,,20,1.7
USC00043256,"FRESNO 5 NE, CA US",2014-01-06,0,,20,1.7
USC00043256,"FRESNO 5 NE, CA US",2014-01-08,0,,19.4,1.7
USC00043256,"FRESNO 5 NE, CA US",2014-01-09,0,,19.4,1.7
USC00043256,"FRESNO 5 NE, CA US",2014-01-10,0,,19.4,1.7
USC00043256,"FRESNO 5 NE, CA US",2014-01-12,0,,19.4,1.7
USC00043256,"FRESNO 5 NE, CA US",2014-01-13,0,,23.9,1.1
USC00043256,"FRESNO 5 NE, CA US",2014-01-14,0,,18.3,0.6
USC00043256,"FRESNO 5 NE, CA US",2014-01-15,0,,19.4,1.1
USC00043256,"FRESNO 5 NE, CA US",2014-01-16,0,,21.7,2.8
USC00043256,"FRESNO 5 NE, CA US",2014-01-17,0,,22.8,1.7
USC00043256,"FRESNO 5 NE, CA US",2014-01-18,0,,24.4,2.8
USC00043256,"FRESNO 5 NE, CA US",2014-01-20,0,,23.9,2.2
USC00043256,"FRESNO 5 NE, CA US",2014-01-21,0,,23.9,2.2
USC00043256,"FRESNO 5 NE, CA US",2014-01-22,0,,21.1,2.8
USC00043256,"FRESNO 5 NE, CA US",2014-01-23,0,,20.6,3.3
USC00043256,"FRESNO 5 NE, CA US",2014-01-24,0,,20.6,5.6
USC00043256,"FRESNO 5 NE, CA US",2014-01-25,0,,26.1,7.2
USC00043256,"FRESNO 5 NE, CA US",2014-01-26,0,,24.4,6.1
USC00043256,"FRESNO 5 NE, CA US",2014-01-27,0,,22.2,4.4
USC00043256,"FRESNO 5 NE, CA US",2014-01-28,0,,21.1,6.7
USC00043256,"FRESNO 5 NE, CA US",2014-01-29,0,,21.7,7.2
USC00043256,"FRESNO 5 NE, CA US",2014-01-30,0.8,,22.8,7.2
USC00043256,"FRESNO 5 NE, CA US",2014-01-31,13.2,,13.9,7.2
USC00043256,"FRESNO 5 NE, CA US",2014-02-01,0,,16.1,1.7
USC00043256,"FRESNO 5 NE, CA US",2014-02-02,0,,16.1,1.7
USC00043256,"FRESNO 5 NE, CA US",2014-02-03,2.5,,15.6,2.8
USC00043256,"FRESNO 5 NE, CA US",2014-02-04,0,,15.6,1.7
USC00043256,"FRESNO 5 NE, CA US",2014-02-05,0,,15.6,1.7
USC00043256,"FRESNO 5 NE, CA US",2014-02-06,1.3,,16.1,2.2
USC00043256,"FRESNO 5 NE, CA US",2014-02-07,18.3,,9.4,6.1
USC00043256,"FRESNO 5 NE, CA US",2014-02-08,0,,13.9,7.8
USC00043256,"FRESNO 5 NE, CA US",2014-02-09,0,,15.6,7.8
USC00043256,"FRESNO 5 NE, CA US",2014-02-10,2,,18.9,7.8
USC00043256,"FRESNO 5 NE, CA US",2014-02-11,0,,20,9.4
USC00043256,"FRESNO 5 NE, CA US",2014-02-12,0,,16.7,6.7
USC00043256,"FRESNO 5 NE, CA US",2014-02-13,0,,17.2,7.2
USC00043256,"FRESNO 5 NE, CA US",2014-02-14,0,,22.8,7.2
USC00043256,"FRESNO 5 NE, CA US",2014-02-15,0,,22.8,8.3
USC00043256,"FRESNO 5 NE, CA US",2014-02-16,0,,23.3,8.3
USC00043256,"FRESNO 5 NE, CA US",2014-02-17,0,,22.8,7.8
USC00043256,"FRESNO 5 NE, CA US",2014-02-18,0,,21.1,6.7
USC00043256,"FRESNO 5 NE, CA US",2014-02-19,0,,17.2,7.2
USC00043256,"FRESNO 5 NE, CA US",2014-02-20,0,,21.1,5.6
USC00043256,"FRESNO 5 NE, CA US",2014-02-21,0,,20.6,5
USC00043256,"FRESNO 5 NE, CA US",2014-02-22,0,,18.9,5
USC00043256,"FRESNO 5 NE, CA US",2014-02-23,0,,23.3,7.8
USC00043256,"FRESNO 5 NE, CA US",2014-02-24,0,,25,8.3
USC00043256,"FRESNO 5 NE, CA US",2014-02-25,0,,22.2,8.3
USC00043256,"FRESNO 5 NE, CA US",2014-02-27,14,,26.7,9.4
USC00043256,"FRESNO 5 NE, CA US",2014-02-28,13.2,,19.4,11.1
