"","study_area","subsite","soil_moisture","lat","long","elevation","ecosystem","exstart","year","treatment","plot","spp","woody","functional_group","genus","species","phenophase","DOY","snowfree_date","data_provider","data_provider_email","inv_DOY","log10_DOY","sqrt_DOY","log_DOY"
"910","Endalen","CASSIOPE_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L1","POLVIV","herb","forb","Polygonum","viviparum","flower",180,124,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00555555555555556,2.25527250510331,13.4164078649987,5.19295685089021
"911","Endalen","DRYAS_HEATH","dry",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L1","POLVIV","herb","forb","Polygonum","viviparum","flower",180,NA,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00555555555555556,2.25527250510331,13.4164078649987,5.19295685089021
"912","Endalen","SNOWBED_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L10","POLVIV","herb","forb","Polygonum","viviparum","flower",185,147,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00540540540540541,2.26717172840301,13.6014705087354,5.22035582507832
"913","Endalen","CASSIOPE_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L10","POLVIV","herb","forb","Polygonum","viviparum","flower",191,124,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00523560209424084,2.28103336724773,13.8202749610853,5.25227342804663
"914","Endalen","DRYAS_HEATH","dry",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L2","POLVIV","herb","forb","Polygonum","viviparum","flower",184,NA,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00543478260869565,2.26481782300954,13.5646599662505,5.21493575760899
"915","Endalen","SNOWBED_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L2","POLVIV","herb","forb","Polygonum","viviparum","flower",192,147,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00520833333333333,2.28330122870355,13.856406460551,5.25749537202778
"916","Endalen","SNOWBED_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L3","POLVIV","herb","forb","Polygonum","viviparum","flower",185,147,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00540540540540541,2.26717172840301,13.6014705087354,5.22035582507832
"917","Endalen","DRYAS_HEATH","dry",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L5","POLVIV","herb","forb","Polygonum","viviparum","flower",180,120,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00555555555555556,2.25527250510331,13.4164078649987,5.19295685089021
"918","Endalen","SNOWBED_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L6","POLVIV","herb","forb","Polygonum","viviparum","flower",181,147,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00552486187845304,2.25767857486918,13.4536240470737,5.19849703126583
"919","Endalen","DRYAS_HEATH","dry",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L7","POLVIV","herb","forb","Polygonum","viviparum","flower",184,120,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00543478260869565,2.26481782300954,13.5646599662505,5.21493575760899
"920","Endalen","CASSIOPE_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L7","POLVIV","herb","forb","Polygonum","viviparum","flower",191,124,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00523560209424084,2.28103336724773,13.8202749610853,5.25227342804663
"921","Endalen","DRYAS_HEATH","dry",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L8","POLVIV","herb","forb","Polygonum","viviparum","flower",180,120,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00555555555555556,2.25527250510331,13.4164078649987,5.19295685089021
"922","Endalen","SNOWBED_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L8","POLVIV","herb","forb","Polygonum","viviparum","flower",192,147,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00520833333333333,2.28330122870355,13.856406460551,5.25749537202778
"923","Endalen","CASSIOPE_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2004,"CTL","L9","POLVIV","herb","forb","Polygonum","viviparum","flower",184,124,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00543478260869565,2.26481782300954,13.5646599662505,5.21493575760899
"924","Endalen","FELLFIELD","dry",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","H1","POLVIV","herb","forb","Polygonum","viviparum","flower",182,122,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00549450549450549,2.26007138798507,13.490737563232,5.2040066870768
"925","Endalen","SNOWBED_HIGH","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","H1","POLVIV","herb","forb","Polygonum","viviparum","flower",200,171,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.005,2.30102999566398,14.142135623731,5.29831736654804
"926","Endalen","CASSIOPE_HIGH","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","H2","POLVIV","herb","forb","Polygonum","viviparum","flower",187,159,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.0053475935828877,2.2718416065365,13.6747943311773,5.23110861685459
"927","Endalen","SNOWBED_HIGH","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","H2","POLVIV","herb","forb","Polygonum","viviparum","flower",193,171,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00518134715025907,2.28555730900777,13.8924439894498,5.26269018890489
"928","Endalen","SNOWBED_HIGH","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","H3","POLVIV","herb","forb","Polygonum","viviparum","flower",200,171,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.005,2.30102999566398,14.142135623731,5.29831736654804
"929","Endalen","CASSIOPE_HIGH","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","H4","POLVIV","herb","forb","Polygonum","viviparum","flower",193,159,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00518134715025907,2.28555730900777,13.8924439894498,5.26269018890489
"930","Endalen","SNOWBED_HIGH","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","H4","POLVIV","herb","forb","Polygonum","viviparum","flower",200,171,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.005,2.30102999566398,14.142135623731,5.29831736654804
"931","Endalen","FELLFIELD","dry",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","H5","POLVIV","herb","forb","Polygonum","viviparum","flower",182,122,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00549450549450549,2.26007138798507,13.490737563232,5.2040066870768
"932","Endalen","SNOWBED_HIGH","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","H5","POLVIV","herb","forb","Polygonum","viviparum","flower",193,171,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00518134715025907,2.28555730900777,13.8924439894498,5.26269018890489
"933","Endalen","DRYAS_HEATH","dry",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","L1","POLVIV","herb","forb","Polygonum","viviparum","flower",182,129,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00549450549450549,2.26007138798507,13.490737563232,5.2040066870768
"934","Endalen","CASSIOPE_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","L1","POLVIV","herb","forb","Polygonum","viviparum","flower",193,149,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00518134715025907,2.28555730900777,13.8924439894498,5.26269018890489
"935","Endalen","SNOWBED_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","L10","POLVIV","herb","forb","Polygonum","viviparum","flower",193,164,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00518134715025907,2.28555730900777,13.8924439894498,5.26269018890489
"936","Endalen","CASSIOPE_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","L10","POLVIV","herb","forb","Polygonum","viviparum","flower",200,149,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.005,2.30102999566398,14.142135623731,5.29831736654804
"937","Endalen","DRYAS_HEATH","dry",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","L2","POLVIV","herb","forb","Polygonum","viviparum","flower",182,129,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00549450549450549,2.26007138798507,13.490737563232,5.2040066870768
"938","Endalen","SNOWBED_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","L2","POLVIV","herb","forb","Polygonum","viviparum","flower",193,164,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00518134715025907,2.28555730900777,13.8924439894498,5.26269018890489
"939","Endalen","SNOWBED_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","L3","POLVIV","herb","forb","Polygonum","viviparum","flower",193,164,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00518134715025907,2.28555730900777,13.8924439894498,5.26269018890489
"940","Endalen","DRYAS_HEATH","dry",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","L5","POLVIV","herb","forb","Polygonum","viviparum","flower",173,129,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00578034682080925,2.2380461031288,13.1529464379659,5.15329159449778
"941","Endalen","SNOWBED_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","L6","POLVIV","herb","forb","Polygonum","viviparum","flower",193,164,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00518134715025907,2.28555730900777,13.8924439894498,5.26269018890489
"942","Endalen","DRYAS_HEATH","dry",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","L7","POLVIV","herb","forb","Polygonum","viviparum","flower",182,129,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00549450549450549,2.26007138798507,13.490737563232,5.2040066870768
"943","Endalen","DRYAS_HEATH","dry",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","L8","POLVIV","herb","forb","Polygonum","viviparum","flower",178,129,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00561797752808989,2.25042000230889,13.3416640641263,5.18178355029209
"944","Endalen","SNOWBED_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","L8","POLVIV","herb","forb","Polygonum","viviparum","flower",200,164,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.005,2.30102999566398,14.142135623731,5.29831736654804
"945","Endalen","CASSIOPE_LOW","wet",78.187445,15.758535,94,"High Arctic",2002,2005,"CTL","L9","POLVIV","herb","forb","Polygonum","viviparum","flower",193,149,"Ingibjorg Svala Jonsdottir","isj[a]hi.is",0.00518134715025907,2.28555730900777,13.8924439894498,5.26269018890489
"946","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1994,"CTL","1","POLVIV","herb","forb","Polygonum","viviparum","flower",199,130,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.0050251256281407,2.29885307640971,14.1067359796659,5.29330482472449
"947","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1994,"CTL","2","POLVIV","herb","forb","Polygonum","viviparum","flower",195,130,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00512820512820513,2.29003461136252,13.9642400437689,5.27299955856375
"948","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1994,"CTL","3","POLVIV","herb","forb","Polygonum","viviparum","flower",199,130,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.0050251256281407,2.29885307640971,14.1067359796659,5.29330482472449
"949","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1994,"CTL","4","POLVIV","herb","forb","Polygonum","viviparum","flower",194,139,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00515463917525773,2.28780172993023,13.9283882771841,5.26785815906333
"950","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1994,"CTL","5","POLVIV","herb","forb","Polygonum","viviparum","flower",192,137,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00520833333333333,2.28330122870355,13.856406460551,5.25749537202778
"951","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1995,"CTL","1","POLVIV","herb","forb","Polygonum","viviparum","flower",201,152,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00497512437810945,2.30319605742049,14.1774468787578,5.30330490805908
"952","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1995,"CTL","2","POLVIV","herb","forb","Polygonum","viviparum","flower",210,150,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00476190476190476,2.32221929473392,14.4913767461894,5.34710753071747
"953","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1995,"CTL","3","POLVIV","herb","forb","Polygonum","viviparum","flower",202,148,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00495049504950495,2.30535136944662,14.2126704035519,5.30826769740121
"954","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1995,"CTL","4","POLVIV","herb","forb","Polygonum","viviparum","flower",209,156,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00478468899521531,2.32014628611105,14.456832294801,5.34233425196481
"955","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1995,"CTL","5","POLVIV","herb","forb","Polygonum","viviparum","flower",188,157,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00531914893617021,2.27415784926368,13.7113092008021,5.23644196282995
"956","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1996,"CTL","1","POLVIV","herb","forb","Polygonum","viviparum","flower",212,140,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00471698113207547,2.32633586092875,14.560219778561,5.35658627467201
"957","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1996,"CTL","2","POLVIV","herb","forb","Polygonum","viviparum","flower",212,140,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00471698113207547,2.32633586092875,14.560219778561,5.35658627467201
"958","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1996,"CTL","3","POLVIV","herb","forb","Polygonum","viviparum","flower",210,140,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00476190476190476,2.32221929473392,14.4913767461894,5.34710753071747
"959","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1996,"CTL","4","POLVIV","herb","forb","Polygonum","viviparum","flower",199,160,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.0050251256281407,2.29885307640971,14.1067359796659,5.29330482472449
"960","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1996,"CTL","5","POLVIV","herb","forb","Polygonum","viviparum","flower",188,149,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00531914893617021,2.27415784926368,13.7113092008021,5.23644196282995
"961","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1997,"CTL","1","POLVIV","herb","forb","Polygonum","viviparum","flower",194,145,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00515463917525773,2.28780172993023,13.9283882771841,5.26785815906333
"962","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1997,"CTL","3","POLVIV","herb","forb","Polygonum","viviparum","flower",190,135,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00526315789473684,2.27875360095283,13.7840487520902,5.24702407216049
"963","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1997,"CTL","4","POLVIV","herb","forb","Polygonum","viviparum","flower",184,141,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.00543478260869565,2.26481782300954,13.5646599662505,5.21493575760899
"964","Latnjajaure","DRY MEADOW","dry",68,18,1000,"Low Arctic",1993,1997,"CTL","5","POLVIV","herb","forb","Polygonum","viviparum","flower",187,140,"Ulf Molau","ulf.molau[a]bioenv.gu.se",0.0053475935828877,2.2718416065365,13.6747943311773,5.23110861685459
"965","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,1994,"CTL","BDC17","DRALAC","herb","forb","Draba","lactea","flower",187,166,"Robert Hollister","hollistr[at]gvsu.edu",0.0053475935828877,2.2718416065365,13.6747943311773,5.23110861685459
"966","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,1994,"CTL","BDC08","DRALAC","herb","forb","Draba","lactea","flower",196,166,"Robert Hollister","hollistr[at]gvsu.edu",0.00510204081632653,2.29225607135648,14,5.27811465923052
"967","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,1994,"CTL","BDC11","DRALAC","herb","forb","Draba","lactea","flower",199,166,"Robert Hollister","hollistr[at]gvsu.edu",0.0050251256281407,2.29885307640971,14.1067359796659,5.29330482472449
"968","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,1995,"CTL","BDC11","DRALAC","herb","forb","Draba","lactea","flower",184,164,"Robert Hollister","hollistr[at]gvsu.edu",0.00543478260869565,2.26481782300954,13.5646599662505,5.21493575760899
"969","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,1995,"CTL","BDC10","DRALAC","herb","forb","Draba","lactea","flower",185,164,"Robert Hollister","hollistr[at]gvsu.edu",0.00540540540540541,2.26717172840301,13.6014705087354,5.22035582507832
"970","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,1995,"CTL","BDC08","DRALAC","herb","forb","Draba","lactea","flower",189,164,"Robert Hollister","hollistr[at]gvsu.edu",0.00529100529100529,2.27646180417324,13.7477270848675,5.24174701505964
"971","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC04","DRALAC","herb","forb","Draba","lactea","flower",192,170,"Robert Hollister","hollistr[at]gvsu.edu",0.00520833333333333,2.28330122870355,13.856406460551,5.25749537202778
"972","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC10","DRALAC","herb","forb","Draba","lactea","flower",192,170,"Robert Hollister","hollistr[at]gvsu.edu",0.00520833333333333,2.28330122870355,13.856406460551,5.25749537202778
"973","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC07","DRALAC","herb","forb","Draba","lactea","flower",194,170,"Robert Hollister","hollistr[at]gvsu.edu",0.00515463917525773,2.28780172993023,13.9283882771841,5.26785815906333
"974","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC11","DRALAC","herb","forb","Draba","lactea","flower",194,170,"Robert Hollister","hollistr[at]gvsu.edu",0.00515463917525773,2.28780172993023,13.9283882771841,5.26785815906333
"975","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC24","DRALAC","herb","forb","Draba","lactea","flower",194,170,"Robert Hollister","hollistr[at]gvsu.edu",0.00515463917525773,2.28780172993023,13.9283882771841,5.26785815906333
"976","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC01","DRALAC","herb","forb","Draba","lactea","flower",196,170,"Robert Hollister","hollistr[at]gvsu.edu",0.00510204081632653,2.29225607135648,14,5.27811465923052
"977","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC02","DRALAC","herb","forb","Draba","lactea","flower",196,170,"Robert Hollister","hollistr[at]gvsu.edu",0.00510204081632653,2.29225607135648,14,5.27811465923052
"978","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC05","DRALAC","herb","forb","Draba","lactea","flower",196,170,"Robert Hollister","hollistr[at]gvsu.edu",0.00510204081632653,2.29225607135648,14,5.27811465923052
"979","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC12","DRALAC","herb","forb","Draba","lactea","flower",196,170,"Robert Hollister","hollistr[at]gvsu.edu",0.00510204081632653,2.29225607135648,14,5.27811465923052
"980","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC06","DRALAC","herb","forb","Draba","lactea","flower",197,170,"Robert Hollister","hollistr[at]gvsu.edu",0.0050761421319797,2.29446622616159,14.0356688476182,5.28320372873799
"981","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC08","DRALAC","herb","forb","Draba","lactea","flower",197,170,"Robert Hollister","hollistr[at]gvsu.edu",0.0050761421319797,2.29446622616159,14.0356688476182,5.28320372873799
"982","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC21","DRALAC","herb","forb","Draba","lactea","flower",197,170,"Robert Hollister","hollistr[at]gvsu.edu",0.0050761421319797,2.29446622616159,14.0356688476182,5.28320372873799
"983","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC20","DRALAC","herb","forb","Draba","lactea","flower",198,170,"Robert Hollister","hollistr[at]gvsu.edu",0.00505050505050505,2.29666519026153,14.0712472794703,5.28826703069454
"984","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1995,"CTL","BWC23","DRALAC","herb","forb","Draba","lactea","flower",198,170,"Robert Hollister","hollistr[at]gvsu.edu",0.00505050505050505,2.29666519026153,14.0712472794703,5.28826703069454
"985","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,1996,"CTL","BDC11","DRALAC","herb","forb","Draba","lactea","flower",173,149,"Robert Hollister","hollistr[at]gvsu.edu",0.00578034682080925,2.2380461031288,13.1529464379659,5.15329159449778
"986","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,1996,"CTL","BDC10","DRALAC","herb","forb","Draba","lactea","flower",171,151,"Robert Hollister","hollistr[at]gvsu.edu",0.00584795321637427,2.23299611039215,13.076696830622,5.14166355650266
"987","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC07","DRALAC","herb","forb","Draba","lactea","flower",173,158,"Robert Hollister","hollistr[at]gvsu.edu",0.00578034682080925,2.2380461031288,13.1529464379659,5.15329159449778
"988","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC10","DRALAC","herb","forb","Draba","lactea","flower",173,159,"Robert Hollister","hollistr[at]gvsu.edu",0.00578034682080925,2.2380461031288,13.1529464379659,5.15329159449778
"989","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC08","DRALAC","herb","forb","Draba","lactea","flower",181,159,"Robert Hollister","hollistr[at]gvsu.edu",0.00552486187845304,2.25767857486918,13.4536240470737,5.19849703126583
"990","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC21","DRALAC","herb","forb","Draba","lactea","flower",183,159,"Robert Hollister","hollistr[at]gvsu.edu",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"991","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC04","DRALAC","herb","forb","Draba","lactea","flower",183,160,"Robert Hollister","hollistr[at]gvsu.edu",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"992","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC05","DRALAC","herb","forb","Draba","lactea","flower",175,161,"Robert Hollister","hollistr[at]gvsu.edu",0.00571428571428571,2.24303804868629,13.228756555323,5.16478597392351
"993","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC23","DRALAC","herb","forb","Draba","lactea","flower",183,161,"Robert Hollister","hollistr[at]gvsu.edu",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"994","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC24","DRALAC","herb","forb","Draba","lactea","flower",179,165,"Robert Hollister","hollistr[at]gvsu.edu",0.00558659217877095,2.25285303097989,13.3790881602597,5.18738580584075
"995","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC02","DRALAC","herb","forb","Draba","lactea","flower",181,165,"Robert Hollister","hollistr[at]gvsu.edu",0.00552486187845304,2.25767857486918,13.4536240470737,5.19849703126583
"996","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC12","DRALAC","herb","forb","Draba","lactea","flower",181,165,"Robert Hollister","hollistr[at]gvsu.edu",0.00552486187845304,2.25767857486918,13.4536240470737,5.19849703126583
"997","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC17","DRALAC","herb","forb","Draba","lactea","flower",183,165,"Robert Hollister","hollistr[at]gvsu.edu",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"998","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC01","DRALAC","herb","forb","Draba","lactea","flower",186,165,"Robert Hollister","hollistr[at]gvsu.edu",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"999","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC20","DRALAC","herb","forb","Draba","lactea","flower",187,165,"Robert Hollister","hollistr[at]gvsu.edu",0.0053475935828877,2.2718416065365,13.6747943311773,5.23110861685459
"1000","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC03","DRALAC","herb","forb","Draba","lactea","flower",188,165,"Robert Hollister","hollistr[at]gvsu.edu",0.00531914893617021,2.27415784926368,13.7113092008021,5.23644196282995
"1001","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1996,"CTL","BWC06","DRALAC","herb","forb","Draba","lactea","flower",186,166,"Robert Hollister","hollistr[at]gvsu.edu",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"1002","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,1997,"CTL","BDC10","DRALAC","herb","forb","Draba","lactea","flower",176,157,"Robert Hollister","hollistr[at]gvsu.edu",0.00568181818181818,2.24551266781415,13.2664991614216,5.17048399503815
"1003","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,1997,"CTL","BDC11","DRALAC","herb","forb","Draba","lactea","flower",186,157,"Robert Hollister","hollistr[at]gvsu.edu",0.00537634408602151,2.26951294421792,13.6381816969859,5.2257466737132
"1004","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,1997,"CTL","BDC05","DRALAC","herb","forb","Draba","lactea","flower",183,161,"Robert Hollister","hollistr[at]gvsu.edu",0.00546448087431694,2.26245108973043,13.5277492584687,5.20948615284142
"1005","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1997,"CTL","BWC12","DRALAC","herb","forb","Draba","lactea","flower",190,174,"Robert Hollister","hollistr[at]gvsu.edu",0.00526315789473684,2.27875360095283,13.7840487520902,5.24702407216049
"1006","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,1997,"CTL","BWC15","DRALAC","herb","forb","Draba","lactea","flower",195,174,"Robert Hollister","hollistr[at]gvsu.edu",0.00512820512820513,2.29003461136252,13.9642400437689,5.27299955856375
